date,symbol,open,close,low,high,volume
2010-01-04,V,88.0,88.139999,87.459999,88.769997,20180000.0
2010-01-05,V,87.300003,87.129997,86.0,87.529999,25833600.0
2010-01-06,V,87.010002,85.959999,85.900002,87.080002,16254000.0
2010-01-07,V,85.970001,86.760002,85.550003,87.0,27841200.0
2010-01-08,V,86.82,87.0,86.230003,87.389999,11907200.0
2010-01-11,V,87.510002,86.75,86.169998,87.940002,12912000.0
2010-01-12,V,86.580002,86.339996,85.849998,87.050003,12842000.0
2010-01-13,V,86.459999,87.139999,85.949997,87.199997,13428800.0
2010-01-14,V,86.970001,87.440002,86.5,87.529999,18379600.0
2010-01-15,V,87.480003,86.139999,85.919998,87.540001,21295200.0
2010-01-19,V,86.169998,87.849998,85.699997,88.410004,15239600.0
2010-01-20,V,87.68,87.419998,86.309998,87.739998,12771200.0
2010-01-21,V,87.449997,84.449997,84.120003,87.900002,28140800.0
2010-01-22,V,84.029999,82.730003,81.639999,84.389999,29776400.0
2010-01-25,V,83.400002,82.029999,81.410004,83.809998,16147200.0
2010-01-26,V,81.349998,81.150002,80.989998,82.540001,12437600.0
2010-01-27,V,80.879997,83.910004,80.610001,84.129997,19335200.0
2010-01-28,V,84.360001,82.650002,81.410004,84.480003,13070800.0
2010-01-29,V,82.599998,82.029999,81.870003,84.980003,20281600.0
2010-02-01,V,82.290001,83.660004,82.199997,84.75,16098000.0
2010-02-02,V,84.260002,84.010002,83.5,84.470001,14441600.0
2010-02-03,V,84.239998,83.519997,82.099998,84.489998,32197600.0
2010-02-04,V,85.25,83.050003,82.800003,86.18,66486800.0
2010-02-05,V,83.32,82.559998,80.540001,83.860001,38687200.0
2010-02-08,V,82.900002,83.050003,82.559998,84.379997,23966800.0
2010-02-09,V,83.690002,83.269997,82.699997,84.129997,17968000.0
2010-02-10,V,83.489998,83.639999,82.889999,83.910004,14572800.0
2010-02-11,V,83.790001,85.139999,83.25,85.209999,18044800.0
2010-02-12,V,84.5,84.779999,83.650002,84.940002,22114800.0
2010-02-16,V,85.230003,85.879997,85.199997,85.940002,16065600.0
2010-02-17,V,86.010002,86.419998,85.760002,86.540001,14976800.0
2010-02-18,V,86.0,86.959999,86.0,87.449997,15289200.0
2010-02-19,V,86.0,86.809998,85.489998,86.980003,13672000.0
2010-02-22,V,87.050003,86.910004,86.809998,87.760002,11572800.0
2010-02-23,V,87.019997,86.120003,86.059998,87.589996,19129200.0
2010-02-24,V,86.220001,85.629997,84.75,86.610001,16210000.0
2010-02-25,V,84.75,85.230003,83.739998,85.440002,14140800.0
2010-02-26,V,85.580002,85.279999,85.019997,85.720001,12476400.0
2010-03-01,V,85.5,86.82,85.279999,86.940002,13495200.0
2010-03-02,V,86.82,86.449997,86.25,86.980003,12901200.0
2010-03-03,V,86.599998,86.800003,86.239998,87.209999,13658000.0
2010-03-04,V,87.0,87.040001,86.129997,87.449997,14576800.0
2010-03-05,V,87.400002,88.510002,87.099998,88.559998,19503600.0
2010-03-08,V,88.449997,90.629997,88.089996,90.93,31258400.0
2010-03-09,V,90.25,90.150002,89.860001,91.669998,36690800.0
2010-03-10,V,89.739998,91.519997,89.550003,91.809998,28438800.0
2010-03-11,V,90.970001,92.739998,90.800003,93.279999,55125200.0
2010-03-12,V,93.169998,93.25,92.650002,93.629997,28641200.0
2010-03-15,V,92.870003,92.410004,91.120003,93.150002,20734000.0
2010-03-16,V,92.68,91.650002,91.349998,92.910004,19068000.0
2010-03-17,V,92.120003,91.510002,91.239998,92.410004,14785200.0
2010-03-18,V,91.5,90.129997,90.080002,91.82,18766000.0
2010-03-19,V,88.839996,88.839996,88.690002,90.75,24224000.0
2010-03-22,V,88.389999,89.239998,88.18,89.75,16674400.0
2010-03-23,V,89.5,89.980003,89.25,90.300003,13516400.0
2010-03-24,V,89.599998,88.75,88.589996,89.940002,15611600.0
2010-03-25,V,89.68,90.410004,89.489998,91.779999,20353600.0
2010-03-26,V,90.730003,90.25,89.650002,91.25,13536000.0
2010-03-29,V,90.57,90.239998,90.139999,91.160004,11134400.0
2010-03-30,V,90.470001,91.0,90.339996,91.839996,16330800.0
2010-03-31,V,90.699997,91.029999,90.519997,92.199997,12504400.0
2010-04-01,V,91.68,92.550003,91.309998,92.580002,17464400.0
2010-04-05,V,93.050003,92.470001,92.099998,93.199997,15363200.0
2010-04-06,V,92.029999,92.400002,91.809998,93.330002,13813600.0
2010-04-07,V,92.5,90.709999,90.629997,92.5,14750400.0
2010-04-08,V,90.660004,91.489998,90.5,92.080002,10770000.0
2010-04-09,V,91.940002,92.519997,91.650002,92.610001,9567200.0
2010-04-12,V,93.050003,93.190002,92.5,93.489998,9323200.0
2010-04-13,V,93.410004,92.790001,92.160004,93.790001,11436000.0
2010-04-14,V,93.160004,94.260002,92.860001,94.440002,17329200.0
2010-04-15,V,94.360001,94.449997,93.93,95.260002,20639200.0
2010-04-16,V,94.080002,93.849998,92.800003,94.910004,18766400.0
2010-04-19,V,93.199997,93.120003,92.080002,94.18,12586400.0
2010-04-20,V,93.650002,94.050003,92.5,94.089996,9090400.0
2010-04-21,V,94.349998,93.129997,92.860001,94.379997,11365600.0
2010-04-22,V,92.82,95.139999,92.459999,95.199997,14658400.0
2010-04-23,V,96.199997,96.589996,95.230003,96.82,12498800.0
2010-04-26,V,97.029999,96.0,95.540001,97.190002,18274800.0
2010-04-27,V,95.949997,92.949997,92.889999,96.230003,17868400.0
2010-04-28,V,93.720001,93.610001,92.300003,94.059998,20395200.0
2010-04-29,V,93.769997,92.82,92.099998,94.599998,29408000.0
2010-04-30,V,93.279999,90.230003,90.019997,93.370003,25059600.0
2010-05-03,V,90.550003,89.269997,88.419998,91.269997,31020000.0
2010-05-04,V,89.339996,88.370003,88.120003,90.949997,30622800.0
2010-05-05,V,86.760002,86.43,84.0,87.949997,37174400.0
2010-05-06,V,85.849998,82.919998,75.910004,86.559998,63938000.0
2010-05-07,V,83.059998,82.290001,80.75,84.169998,45519200.0
2010-05-10,V,86.25,85.989998,85.93,87.199997,35106800.0
2010-05-11,V,85.129997,84.160004,83.139999,85.25,47244000.0
2010-05-12,V,85.040001,85.68,84.75,87.550003,37131600.0
2010-05-13,V,85.879997,85.730003,84.519997,87.980003,31835600.0
2010-05-14,V,78.669998,77.260002,75.919998,79.889999,169829200.0
2010-05-17,V,78.769997,74.709999,73.669998,79.239998,90552000.0
2010-05-18,V,75.080002,70.089996,68.290001,76.010002,189331200.0
2010-05-19,V,70.709999,72.970001,70.709999,74.199997,131631200.0
2010-05-20,V,72.0,72.82,71.110001,75.419998,101612800.0
2010-05-21,V,72.010002,74.199997,72.010002,76.0,79601200.0
2010-05-24,V,75.440002,74.550003,73.75,76.199997,41148000.0
2010-05-25,V,73.059998,72.970001,71.769997,73.849998,45448000.0
2010-05-26,V,74.139999,73.400002,73.360001,75.190002,44406000.0
2010-05-27,V,75.0,73.690002,72.910004,75.190002,39094800.0
2010-05-28,V,73.370003,72.459999,72.0,73.5,26581200.0
2010-06-01,V,72.489998,71.489998,71.360001,73.599998,25082000.0
2010-06-02,V,71.459999,71.25,70.019997,71.870003,37608800.0
2010-06-03,V,71.93,72.839996,71.660004,73.209999,39125600.0
2010-06-04,V,71.050003,72.129997,71.050003,73.400002,42138400.0
2010-06-07,V,72.0,71.889999,71.550003,73.779999,30615200.0
2010-06-08,V,72.110001,73.349998,71.089996,73.489998,30502800.0
2010-06-09,V,74.120003,73.800003,73.18,75.480003,35586800.0
2010-06-10,V,75.629997,77.449997,75.0,77.489998,36380000.0
2010-06-11,V,76.510002,76.080002,75.349998,76.889999,30177200.0
2010-06-14,V,76.949997,73.779999,73.699997,76.989998,37456800.0
2010-06-15,V,74.470001,76.93,73.900002,76.959999,31226400.0
2010-06-16,V,76.18,77.169998,75.610001,77.25,28142000.0
2010-06-17,V,77.809998,78.239998,77.260002,79.129997,29133200.0
2010-06-18,V,78.510002,77.040001,76.260002,79.25,29732800.0
2010-06-21,V,77.959999,80.900002,75.419998,83.790001,115862800.0
2010-06-22,V,81.0,78.760002,78.629997,81.0,46870800.0
2010-06-23,V,78.959999,77.760002,76.809998,78.959999,27933600.0
2010-06-24,V,77.129997,76.480003,75.760002,77.959999,26277600.0
2010-06-25,V,77.029999,76.660004,75.650002,77.410004,24130400.0
2010-06-28,V,76.989998,75.220001,75.150002,77.290001,20523600.0
2010-06-29,V,74.279999,71.449997,71.099998,74.470001,39851600.0
2010-06-30,V,71.660004,70.75,70.709999,72.099998,24716400.0
2010-07-01,V,71.0,72.860001,70.110001,73.010002,30360000.0
2010-07-02,V,73.239998,73.18,72.580002,73.790001,18801200.0
2010-07-06,V,73.830002,72.269997,71.790001,74.32,23726000.0
2010-07-07,V,72.68,74.82,72.150002,74.919998,20873600.0
2010-07-08,V,75.5,75.080002,74.040001,75.800003,16231600.0
2010-07-09,V,76.239998,77.379997,75.620003,77.599998,22479600.0
2010-07-12,V,75.989998,76.510002,75.879997,77.370003,15832800.0
2010-07-13,V,77.800003,76.589996,75.470001,77.800003,19931600.0
2010-07-14,V,76.57,76.279999,75.650002,77.0,12814800.0
2010-07-15,V,76.389999,75.279999,74.260002,76.639999,16489200.0
2010-07-16,V,73.599998,71.449997,71.269997,73.75,39060000.0
2010-07-19,V,72.209999,71.220001,70.870003,72.25,20019200.0
2010-07-20,V,70.709999,73.599998,70.5,73.660004,19106400.0
2010-07-21,V,73.989998,72.360001,71.93,74.010002,15907600.0
2010-07-22,V,73.150002,74.459999,73.019997,74.550003,19493200.0
2010-07-23,V,74.470001,75.589996,74.050003,75.970001,12660800.0
2010-07-26,V,75.690002,76.080002,75.349998,76.5,15792800.0
2010-07-27,V,77.0,76.610001,75.870003,77.269997,17352400.0
2010-07-28,V,76.150002,75.18,75.099998,76.839996,25205200.0
2010-07-29,V,74.760002,71.980003,71.349998,74.879997,58866800.0
2010-07-30,V,71.589996,73.349998,71.370003,73.629997,30784800.0
2010-08-02,V,70.980003,72.230003,70.970001,72.389999,53846800.0
2010-08-03,V,71.629997,73.0,71.43,73.519997,34164800.0
2010-08-04,V,73.209999,72.449997,72.379997,73.400002,20499200.0
2010-08-05,V,72.129997,71.5,71.32,72.400002,30787600.0
2010-08-06,V,71.150002,72.139999,70.860001,72.199997,19362800.0
2010-08-09,V,73.120003,74.739998,72.809998,74.870003,28612400.0
