entry_time,exit_time,symbol,entry_price,exit_price,size,pnl,exit_reason,entry_pred,exit_pred
2010-03-31,2010-04-01,FCX,83.540001,86.279999,11.970313478928494,32.695355128137955,time_exit,,
2010-04-01,2010-04-05,FCX,86.279999,87.330002,11.590171668870788,12.06849805132693,time_exit,,
2010-04-05,2010-04-06,FCX,87.330002,87.330002,11.450818471296955,-0.1,time_exit,,
2010-04-06,2010-04-07,FCX,87.330002,85.93,11.450818471296955,-16.129565644576378,time_exit,,
2010-04-07,2010-04-08,FCX,85.93,86.050003,11.637379262190153,1.2963807715582096,time_exit,,
2010-04-08,2010-04-09,FCX,86.050003,85.669998,11.621150088745493,-4.515653529959749,time_exit,,
2010-04-09,2010-04-12,FCX,85.669998,84.400002,11.672697832909952,-14.922797129048678,time_exit,,
2010-04-12,2010-04-13,FCX,84.400002,84.769997,11.848340951461115,4.283388527644856,time_exit,,
2010-04-13,2010-04-14,FCX,84.769997,85.360001,11.796626582398014,6.859360864434067,time_exit,,
2010-04-14,2010-04-15,FCX,85.360001,84.220001,11.715088897433354,-13.453865822939724,time_exit,,
2010-04-15,2010-04-16,FCX,84.220001,81.18,11.873664071792163,-36.192341056846935,stop_loss,,
2010-04-16,2010-04-19,FCX,81.18,80.800003,12.31830500123183,-4.780450853658573,time_exit,,
2010-04-19,2010-04-20,FCX,80.800003,80.800003,12.37623716424862,-0.1,time_exit,,
2010-04-20,2010-04-21,FCX,80.800003,78.410004,12.37623716424862,-29.676236526872444,stop_loss,,
2010-04-21,2010-04-22,FCX,78.410004,80.5,12.753474671420754,26.552045578265744,time_exit,,
2010-04-22,2010-04-23,FCX,80.5,79.559998,12.422360248447205,-11.77587577391313,time_exit,,
2010-04-23,2010-04-26,FCX,79.559998,80.400002,12.569130532155118,10.457064111540168,time_exit,,
2010-04-26,2010-04-27,FCX,80.400002,76.150002,12.437810635875357,-52.955409132950024,stop_loss,,
2010-04-27,2010-04-28,FCX,76.150002,76.489998,13.13197601754495,4.364372836129397,time_exit,,
2010-04-28,2010-04-29,FCX,76.489998,77.720001,13.073604734569349,15.978964987030023,time_exit,,0.04575185477733612
2010-04-29,2010-04-30,FCX,77.720001,75.529999,12.866700812317283,-28.275282702325143,stop_loss,0.04575185477733612,0.08552490174770355
2010-04-30,2010-05-03,FCX,75.529999,73.739998,13.239772451208426,-23.796836006842838,stop_loss,0.08552490174770355,0.05170672386884689
2010-05-03,2010-05-04,FCX,73.739998,70.489998,13.561161203177685,-44.16936653293644,stop_loss,0.05170672386884689,-0.07426459342241287
2010-05-04,2010-05-05,FCX,70.489998,70.440002,14.18640982228429,-0.8091928191002793,time_exit,-0.07426459342241287,-0.0598488412797451
2010-05-05,2010-05-06,FCX,70.440002,69.029999,14.196478870060224,-20.11507608844195,stop_loss,-0.0598488412797451,0.020030329003930092
2010-05-06,2010-05-07,FCX,69.029999,67.589996,14.486455374278652,-20.958453144407613,stop_loss,0.020030329003930092,-0.08277443796396255
2010-05-07,2010-05-10,FCX,67.589996,72.5,14.795088906352355,72.53668131597463,take_profit,-0.08277443796396255,0.017631208524107933
2010-05-10,2010-05-11,FCX,72.5,70.239998,13.793103448275861,-31.26932413517241,stop_loss,0.017631208524107933,0.00457721808925271
