entry_time,exit_time,symbol,entry_price,exit_price,size,pnl,exit_reason,entry_pred,exit_pred
2010-03-31,2010-04-01,DIS,34.91,35.549999,28.645087367516474,18.230993987396253,time_exit,,
2010-04-01,2010-04-05,DIS,35.549999,35.220001,28.12939600926571,-9.381716159823135,time_exit,,
2010-04-05,2010-04-06,DIS,35.220001,35.470001,28.392957740120448,6.997529611086609,time_exit,,
2010-04-06,2010-04-07,DIS,35.470001,35.32,28.192838224053048,-4.328531031053626,time_exit,,
2010-04-07,2010-04-08,DIS,35.32,35.669998,28.312570781426952,9.808352214043015,time_exit,,
2010-04-08,2010-04-09,DIS,35.669998,36.220001,28.034764678147724,15.31766275680766,time_exit,,
2010-04-09,2010-04-12,DIS,36.220001,35.889999,27.609055008032716,-9.210132266423745,time_exit,,
2010-04-12,2010-04-13,DIS,35.889999,35.84,27.862915237194628,-1.4929785871545909,time_exit,,
2010-04-13,2010-04-14,DIS,35.84,36.200001,27.90178571428571,9.943666291852592,time_exit,,
2010-04-14,2010-04-15,DIS,36.200001,36.400002,27.624308629162744,5.424336861206173,time_exit,,
2010-04-15,2010-04-16,DIS,36.400002,35.830002,27.472525963048025,-15.757773864957487,time_exit,,
2010-04-16,2010-04-19,DIS,35.830002,36.169998,27.90957142564491,9.388193732168904,time_exit,,
2010-04-19,2010-04-20,DIS,36.169998,36.540001,27.647222982981642,10.128532489827537,time_exit,,
2010-04-20,2010-04-21,DIS,36.540001,36.560001,27.367267997611716,0.4472906254163247,time_exit,,
2010-04-21,2010-04-22,DIS,36.560001,36.779999,27.35229684484965,5.916848856213019,time_exit,,
2010-04-22,2010-04-23,DIS,36.779999,36.790001,27.18869024439071,0.17191408569641525,time_exit,,
2010-04-23,2010-04-26,DIS,36.790001,37.040001,27.181298527281914,6.694645099357296,time_exit,,
2010-04-26,2010-04-27,DIS,37.040001,36.32,26.997839443902826,-19.536527550309636,time_exit,,
2010-04-27,2010-04-28,DIS,36.32,36.290001,27.53303964757709,-0.9258810600221271,time_exit,,
2010-04-28,2010-04-29,DIS,36.290001,37.220001,27.555799736682292,25.524331065739208,time_exit,,-0.10385094583034515
2010-04-29,2010-04-30,DIS,37.220001,36.84,26.86727493639777,-10.30857038397178,time_exit,-0.10385094583034515,-0.02933776192367077
2010-04-30,2010-05-03,DIS,36.84,37.560001,27.144408251900106,19.442046685667652,time_exit,-0.02933776192367077,-0.1537472903728485
2010-05-03,2010-05-04,DIS,37.560001,36.59,26.6240674487735,-25.922789512172706,stop_loss,-0.1537472903728485,-0.10190010070800781
2010-05-04,2010-05-05,DIS,36.59,35.34,27.329871549603713,-34.25892320306094,stop_loss,-0.10190010070800781,-0.13008266687393188
2010-05-05,2010-05-06,DIS,35.34,34.009998,28.296547821165817,-37.73070174872666,stop_loss,-0.13008266687393188,-0.2473047971725464
2010-05-06,2010-05-07,DIS,34.009998,33.41,29.403118459460064,-17.740048088212365,time_exit,-0.2473047971725464,-0.24660125374794006
2010-05-07,2010-05-10,DIS,33.41,35.290001,29.9311583358276,56.16498054175398,take_profit,-0.24660125374794006,-0.07387208938598633
2010-05-10,2010-05-11,DIS,35.290001,35.759998,28.336638471616936,13.216803258237553,time_exit,-0.07387208938598633,-0.028524063527584076
2010-05-11,2010-05-12,DIS,35.759998,35.130001,27.96420738054851,-17.71560502044779,time_exit,-0.028524063527584076,0.025991560891270638
