entry_time,exit_time,symbol,entry_price,exit_price,size,pnl,exit_reason,entry_pred,exit_pred
2010-03-31,2010-04-01,NFLX,73.739999,75.000001,13.561161019272594,16.985381297604846,time_exit,,
2010-04-01,2010-04-05,NFLX,75.000001,79.990002,13.33333315555556,66.42669244497753,take_profit,,
2010-04-05,2010-04-06,NFLX,79.990002,83.369999,12.501562382758785,42.151017824702684,take_profit,,
2010-04-06,2010-04-07,NFLX,83.369999,79.730002,11.994722466051606,-43.756387716881314,stop_loss,,
2010-04-07,2010-04-08,NFLX,79.730002,81.829997,12.54233005036172,26.236196511070037,time_exit,,
2010-04-08,2010-04-09,NFLX,81.829997,82.419997,12.220457493112214,7.109348913943981,time_exit,,
2010-04-09,2010-04-12,NFLX,82.419997,83.180001,12.132977874289416,9.120189605199927,time_exit,,
2010-04-12,2010-04-13,NFLX,83.180001,86.380001,12.022120557560465,38.366938705614935,time_exit,,
2010-04-13,2010-04-14,NFLX,86.380001,87.570002,11.576753744191322,13.674970897488292,time_exit,,
2010-04-14,2010-04-15,NFLX,87.570002,86.829998,11.419435619060508,-8.549582993043655,time_exit,,
2010-04-15,2010-04-16,NFLX,86.829998,85.310003,11.516757146533621,-17.603662737617576,time_exit,,
2010-04-16,2010-04-19,NFLX,85.310003,84.799998,11.721954809918364,-6.077657737276044,time_exit,,
2010-04-19,2010-04-20,NFLX,84.799998,87.069997,11.792453108312573,26.666179877740074,time_exit,,
2010-04-20,2010-04-21,NFLX,87.069997,86.980001,11.485012454979183,-1.1335018203802085,time_exit,,
2010-04-21,2010-04-22,NFLX,86.980001,100.249998,11.496895705945095,152.4485151500516,take_profit,,
2010-04-22,2010-04-23,NFLX,100.249998,99.73,9.975062543143391,-5.286493871052257,time_exit,,
2010-04-23,2010-04-26,NFLX,99.73,108.169999,10.02707309736288,84.52002406597813,take_profit,,
2010-04-26,2010-04-27,NFLX,108.169999,102.07,9.244707490475246,-56.487067176546894,stop_loss,,
2010-04-27,2010-04-28,NFLX,102.07,99.389998,9.797198001371608,-26.353884587047983,stop_loss,,
2010-04-28,2010-04-29,NFLX,99.389998,103.169998,10.061374586203332,37.92819273625502,time_exit,,-0.15568479895591736
2010-04-29,2010-04-30,NFLX,103.169998,98.900001,9.692740325535336,-41.483833314603764,stop_loss,-0.15568479895591736,-0.15988202393054962
2010-04-30,2010-05-03,NFLX,98.900001,101.989998,10.111223355801583,31.140525470773216,time_exit,-0.15988202393054962,-0.20706495642662048
2010-05-03,2010-05-04,NFLX,101.989998,99.359998,9.80488302392162,-25.884263668678525,stop_loss,-0.20706495642662048,-0.15268133580684662
2010-05-04,2010-05-05,NFLX,99.359998,98.229999,10.064412440910074,-11.47163871621654,time_exit,-0.15268133580684662,-0.16279049217700958
2010-05-05,2010-05-06,NFLX,98.229999,96.970003,10.180189455158194,-12.92571529294224,time_exit,-0.16279049217700958,-0.22158001363277435
2010-05-06,2010-05-07,NFLX,96.970003,91.090002,10.312467454497241,-60.731255213016816,stop_loss,-0.22158001363277435,-0.23792913556098938
2010-05-07,2010-05-10,NFLX,91.090002,97.500002,10.978153233545873,70.2629252308063,take_profit,-0.23792913556098938,-0.26007336378097534
2010-05-10,2010-05-11,NFLX,97.500002,99.820002,10.256410046022358,23.69249181964127,time_exit,-0.26007336378097534,-0.1710793524980545
2010-05-11,2010-05-12,NFLX,99.820002,107.829998,10.01803225770322,80.13637387224256,take_profit,-0.1710793524980545,-0.19730985164642334
