entry_time,exit_time,symbol,entry_price,exit_price,size,pnl,exit_reason,entry_pred,exit_pred
2010-03-31,2010-04-01,ORCL,25.709999,25.459999,38.89537296364733,-9.822870856587741,time_exit,,
2010-04-01,2010-04-05,ORCL,25.459999,25.58,39.27729926462291,4.612843857535048,time_exit,,
2010-04-05,2010-04-06,ORCL,25.58,25.83,39.09304143862393,9.672283033620017,time_exit,,
2010-04-06,2010-04-07,ORCL,25.83,25.91,38.71467286101433,2.9968641114983297,time_exit,,
2010-04-07,2010-04-08,ORCL,25.91,25.83,38.595137012736394,-3.1873021999228808,time_exit,,
2010-04-08,2010-04-09,ORCL,25.83,26.129999,38.71467286101433,11.513201707317199,time_exit,,
2010-04-09,2010-04-12,ORCL,26.129999,26.200001,38.27018898852617,2.578721870597805,time_exit,,
2010-04-12,2010-04-13,ORCL,26.200001,26.35,38.1679374745062,5.624579937993174,time_exit,,
2010-04-13,2010-04-14,ORCL,26.35,26.379999,37.950664136622386,1.0383681252371957,time_exit,,
2010-04-14,2010-04-15,ORCL,26.379999,26.200001,37.90750712310489,-6.922593139597965,time_exit,,
2010-04-15,2010-04-16,ORCL,26.200001,25.950001,38.1679374745062,-9.641030170189689,time_exit,,
2010-04-16,2010-04-19,ORCL,25.950001,26.190001,38.53564398706574,9.147629701440028,time_exit,,
2010-04-19,2010-04-20,ORCL,26.190001,26.15,38.18251095141234,-1.627185886705395,time_exit,,
2010-04-20,2010-04-21,ORCL,26.15,26.290001,38.24091778202677,5.253231353728551,time_exit,,
2010-04-21,2010-04-22,ORCL,26.290001,26.24,38.037275084166026,-2.001711601304303,time_exit,,
2010-04-22,2010-04-23,ORCL,26.24,26.48,38.109756097560975,9.045426829268369,time_exit,,
2010-04-23,2010-04-26,ORCL,26.48,26.469999,37.764350453172206,-0.47764350075525075,time_exit,,
2010-04-26,2010-04-27,ORCL,26.469999,25.98,37.778618729830704,-18.609634250458452,time_exit,,
2010-04-27,2010-04-28,ORCL,25.98,25.860001,38.49114703618168,-4.718437263279445,time_exit,,
2010-04-28,2010-04-29,ORCL,25.860001,25.969999,38.66975875213617,4.153170763605188,time_exit,,-0.05966202914714813
2010-04-29,2010-04-30,ORCL,25.969999,25.870001,38.50596990781555,-3.950134926843967,time_exit,-0.05966202914714813,0.0065253800712525845
2010-05-03,2010-05-04,ORCL,26.01,24.969999,38.446751249519416,-40.08066128027682,stop_loss,-0.031005123630166054,-0.1016186848282814
2010-05-04,2010-05-05,ORCL,24.969999,24.940001,40.04805927305003,-1.301241545904853,time_exit,-0.1016186848282814,-0.117116279900074
2010-05-05,2010-05-06,ORCL,24.940001,23.91,40.096229346582625,-41.39502640757708,stop_loss,-0.117116279900074,-0.16537366807460785
2010-05-06,2010-05-07,ORCL,23.91,23.41,41.82350480970305,-21.00966122961104,stop_loss,-0.16537366807460785,-0.25576409697532654
2010-05-07,2010-05-10,ORCL,23.41,24.389999,42.716787697565145,41.75822298590344,take_profit,-0.25576409697532654,-0.1324421912431717
2010-05-10,2010-05-11,ORCL,24.389999,24.190001,41.000411685133734,-8.299180336169789,time_exit,-0.1324421912431717,-0.1439710110425949
2010-05-11,2010-05-12,ORCL,24.190001,24.6,41.33939473586628,16.84741559126032,time_exit,-0.1439710110425949,-0.13247624039649963
