timestamp,equity
2010-03-31,9999.9
2010-04-01,10009.30797765363
2010-04-05,10012.649013510205
2010-04-06,10023.47570076208
2010-04-07,10011.93303060501
2010-04-08,10021.440753469087
2010-04-09,10026.048008919579
2010-04-12,10029.327413010487
2010-04-13,10023.276242532569
2010-04-14,10063.621588956055
2010-04-15,10065.097536995025
2010-04-16,10017.631777686633
2010-04-19,10013.919505381204
2010-04-20,10024.513799511944
2010-04-21,10012.76301511462
2010-04-22,9999.113510653782
2010-04-23,10003.383269065951
2010-04-26,9979.821119013388
2010-04-27,9945.903847794038
2010-04-28,9970.459660104812
2010-04-29,9982.683659467997
2010-04-30,9950.214204917997
2010-05-03,9972.322846432386
2010-05-04,9947.77430463251
2010-05-05,9951.341293006257
2010-05-06,9908.452624056894
2010-05-07,9907.027483197426
2010-05-10,9936.0199281946
2010-05-11,9926.28567336109
2010-05-12,9929.4547709151
