timestamp,equity
2010-03-31,9999.9
2010-04-01,10004.185778183679
2010-04-05,10012.91748916321
2010-04-06,10004.307529003847
2010-04-07,10006.339493285097
2010-04-08,9999.903947914743
2010-04-09,10010.460380490109
2010-04-12,10009.81705451923
2010-04-13,10019.82007092992
2010-04-14,10052.554853538615
2010-04-15,10082.11373959729
2010-04-16,10069.528561542575
2010-04-19,10072.672708699765
2010-04-20,10077.472250362265
2010-04-21,10064.006496360016
2010-04-22,10071.788933666001
2010-04-23,10073.672968676421
2010-04-26,10064.322428295827
2010-04-27,10044.393083207666
2010-04-28,10040.33907892501
2010-04-29,10050.026310223375
2010-04-30,10022.157727847896
2010-05-03,10040.344680562432
2010-05-04,10010.053064057702
2010-05-05,9992.56760229416
2010-05-06,9962.6006198855
2010-05-07,9953.103502270436
2010-05-10,10011.086329965547
2010-05-11,9998.914222995609
2010-05-12,10035.066016700644
