timestamp,equity
2010-03-31,9999.9
2010-04-01,10001.122348662873
2010-04-05,10007.234801219494
2010-04-06,9996.841388097053
2010-04-07,9986.97667584487
2010-04-08,9987.73659584327
2010-04-09,9990.253699381998
2010-04-12,9989.575523069228
2010-04-13,9994.159717571873
2010-04-14,9996.975273129015
2010-04-15,9993.768784711441
2010-04-16,9991.188038682869
2010-04-19,9996.874530512192
2010-04-20,9996.200012965126
2010-04-21,10002.962475487082
2010-04-22,10002.133888354103
2010-04-23,10001.14769555492
2010-04-26,10007.242281546507
2010-04-27,9994.06269109953
2010-04-28,9994.813269444474
2010-04-29,9979.259461766658
2010-04-30,9978.416423193396
2010-05-03,9986.581095008067
2010-05-04,9970.907195839272
2010-05-05,9977.998656010905
2010-05-06,9955.117526667274
2010-05-07,9947.67546905246
2010-05-10,9982.457826295331
2010-05-11,9981.556897078704
2010-05-12,9981.456897078704
