timestamp,equity
2010-03-31,9999.9
2010-04-01,9980.415525554483
2010-04-05,10022.492516704924
2010-04-06,9987.390346893602
2010-04-07,10019.44518560328
2010-04-08,10021.13893560328
2010-04-09,10035.115211595717
2010-04-12,10043.302070868784
2010-04-13,10037.557338890965
2010-04-14,10087.538193909551
2010-04-15,10076.719786829904
2010-04-16,10053.266298457811
2010-04-19,10041.16272702924
2010-04-20,10037.255961505605
2010-04-21,10036.125821970722
2010-04-22,10053.614928115972
2010-04-23,10059.818679259613
2010-04-26,10056.891679259614
2010-04-27,9999.268069414582
2010-04-28,9989.397856648624
2010-04-29,9986.268462117374
2010-04-30,9901.84573929661
2010-05-03,9959.393974590728
2010-05-04,9921.786188948665
2010-05-05,9894.277995671353
2010-05-06,9839.007909278263
2010-05-07,9818.238537849691
2010-05-10,9878.709249634989
2010-05-11,9848.80924963499
2010-05-12,9906.426596573765
