timestamp,equity
2010-03-31,9999.9
2010-04-01,9989.356149431034
2010-04-05,10004.25342091752
2010-04-06,9979.456281335139
2010-04-07,9985.707308100595
2010-04-08,9969.191865215978
2010-04-09,9975.507860856736
2010-04-12,9993.552004476513
2010-04-13,10014.159231106987
2010-04-14,10026.41545987822
2010-04-15,10033.485482650593
2010-04-16,9980.542228908227
2010-04-19,9975.653424407124
2010-04-20,9978.986698841753
2010-04-21,9952.967627592872
2010-04-22,9956.984073376005
2010-04-23,9942.988272530174
2010-04-26,9952.51959797839
2010-04-27,9924.009116056703
2010-04-28,9925.668880579937
2010-04-29,9955.787630579936
2010-04-30,9899.136819769124
2010-05-03,9888.116768846145
2010-05-04,9837.085301664678
2010-05-05,9819.937844037559
2010-05-06,9799.050257830662
2010-05-07,9781.950539520803
2010-05-10,9824.726184219944
2010-05-11,9813.538272132031
2010-05-12,9832.780772132031
