timestamp,equity
2010-03-31,9999.9
2010-04-01,10002.66207502665
2010-04-05,10006.347071352151
2010-04-06,10001.261493421584
2010-04-07,9992.826056980612
2010-04-08,9999.634556466457
2010-04-09,9997.196909958984
2010-04-12,10008.492992252612
2010-04-13,10032.804750483961
2010-04-14,10036.404849257755
2010-04-15,10046.899820073868
2010-04-16,9970.8632972079
2010-04-19,9970.572423807902
2010-04-20,9979.351714992437
2010-04-21,9977.818643482038
2010-04-22,9964.558418232828
2010-04-23,9960.57491553867
2010-04-26,9935.881541074807
2010-04-27,9930.829122281237
2010-04-28,9930.874810853655
2010-04-29,9935.9842666757
2010-04-30,9923.943291250785
2010-05-03,9933.063268831458
2010-05-04,9887.202630001504
2010-05-05,9893.696626199802
2010-05-06,9871.743458043022
2010-05-07,9860.45509490577
2010-05-10,9918.062521760483
2010-05-11,9893.710815371285
2010-05-12,9886.321667198052
