timestamp,equity
2010-03-31,9999.9
2010-04-01,10009.494062417756
2010-04-05,10013.840348904796
2010-04-06,10021.786818670833
2010-04-07,10007.221299365236
2010-04-08,9997.608302101342
2010-04-09,9986.373200601185
2010-04-12,9986.173200601184
2010-04-13,9982.873758369353
2010-04-14,9948.162253397337
2010-04-15,9934.437035570438
2010-04-16,9937.501514942442
2010-04-19,9953.570633068051
2010-04-20,9945.36631030148
2010-04-21,9921.92783386507
2010-04-22,9928.33652521008
2010-04-23,9944.221653768356
2010-04-26,9908.48398125261
2010-04-27,9906.609073383263
2010-04-28,9927.88350362737
2010-04-29,9955.932911378704
2010-04-30,9924.106680336332
2010-05-03,9922.257257645819
2010-05-04,9896.613668749585
2010-05-05,9913.7059373152
2010-05-06,9888.1751373152
2010-05-07,9880.451949900698
2010-05-10,9909.883686637431
2010-05-11,9908.67980440504
2010-05-12,9924.223623500517
