timestamp,equity
2010-03-31,9999.9
2010-04-01,9984.870189098998
2010-04-05,10014.776323837425
2010-04-06,10010.92305383377
2010-04-07,9995.322980500438
2010-04-08,9980.599366748213
2010-04-09,9983.800311578145
2010-04-12,9986.613230822055
2010-04-13,9986.78870961948
2010-04-14,10001.602223696564
2010-04-15,9999.183510596758
2010-04-16,9974.893998955189
2010-04-19,9974.314279985203
2010-04-20,9977.153413731403
2010-04-21,9972.787201290781
2010-04-22,9915.156655173225
2010-04-23,9905.675944544462
2010-04-26,9905.8831950577
2010-04-27,9873.520286582012
2010-04-28,9882.574767404665
2010-04-29,9892.794734057437
2010-04-30,9873.619651557437
2010-05-03,9878.885926192952
2010-05-04,9843.975845280778
2010-05-05,9825.58013312777
2010-05-06,9808.17086494113
2010-05-07,9772.500767449428
2010-05-10,9811.868504879596
2010-05-11,9813.907421135753
2010-05-12,9819.515553401168
